cuenta_id,nombre,saldo,edad,tipo
91975,Bob Johnson,11004,61,prestamo
91976,Charlie Green,3319,24,hipoteca
91977,Steve Rogers,8753,41,ahorro
91978,Diana Prince,7522,41,ahorro
91979,Steve Rogers,14375,52,ahorro
91980,Steve Rogers,10505,52,ahorro
91981,Alice Brown,6136,49,hipoteca
91982,Steve Rogers,12970,55,prestamo
91983,Bob Johnson,13660,49,hipoteca
91984,Diana Prince,6693,58,hipoteca
91985,Charlie Green,7905,40,ahorro
91986,Alice Brown,4192,52,ahorro
91987,Bob Johnson,8361,52,prestamo
91988,Diana Prince,14109,73,hipoteca
91989,John Doe,8862,60,ahorro
91990,Charlie Green,3850,25,ahorro
91991,John Doe,5262,36,hipoteca
91992,Alice Brown,5860,56,ahorro
91993,Bob Johnson,14379,52,prestamo
91994,Diana Prince,6384,39,hipoteca
91995,Charlie Green,5296,74,prestamo
91996,Jane Smith,11560,33,prestamo
91997,Diana Prince,7637,73,ahorro
91998,Jane Smith,12824,49,ahorro
91999,Steve Rogers,6627,36,ahorro
92000,John Doe,9325,60,ahorro
92001,Charlie Green,2118,69,prestamo
92002,Steve Rogers,5899,71,hipoteca
92003,Steve Rogers,1344,59,hipoteca
92004,John Doe,1773,51,ahorro
92005,Steve Rogers,1761,63,prestamo
92006,Bob Johnson,3854,54,prestamo
92007,Bob Johnson,3462,34,ahorro
92008,Charlie Green,11157,42,ahorro
92009,Jane Smith,4546,25,hipoteca
92010,Jane Smith,4609,74,ahorro
92011,Bob Johnson,9207,29,hipoteca
92012,Bob Johnson,12102,72,prestamo
92013,Steve Rogers,12472,33,ahorro
92014,John Doe,1281,43,ahorro
92015,Jane Smith,6438,32,ahorro
92016,Diana Prince,9158,40,prestamo
92017,John Doe,4344,53,ahorro
92018,Steve Rogers,6760,36,prestamo
92019,Steve Rogers,7891,25,prestamo
92020,Jane Smith,2373,27,hipoteca
92021,Steve Rogers,2504,43,ahorro
92022,Bob Johnson,13245,23,hipoteca
92023,John Doe,10661,69,hipoteca
92024,Diana Prince,10173,51,ahorro
92025,Bob Johnson,5653,51,ahorro
92026,Diana Prince,2051,72,ahorro
92027,Steve Rogers,5206,63,prestamo
92028,Alice Brown,6985,24,hipoteca
92029,Steve Rogers,4443,52,prestamo
92030,Steve Rogers,14337,28,prestamo
92031,Jane Smith,2964,58,prestamo
92032,John Doe,13635,57,hipoteca
92033,Jane Smith,8985,57,hipoteca
92034,Steve Rogers,5162,23,prestamo
92035,Bob Johnson,4927,24,ahorro
92036,Bob Johnson,10271,23,hipoteca
92037,Diana Prince,10956,45,prestamo
92038,John Doe,3809,50,prestamo
92039,Steve Rogers,8000,75,ahorro
92040,Diana Prince,2212,41,prestamo
92041,Diana Prince,12063,42,ahorro
92042,Alice Brown,4894,61,ahorro
92043,Bob Johnson,3044,35,ahorro
92044,Jane Smith,7259,27,ahorro
92045,John Doe,8506,52,hipoteca
92046,Charlie Green,3086,47,ahorro
92047,Bob Johnson,11850,73,hipoteca
92048,Alice Brown,10025,65,prestamo
92049,Jane Smith,3132,63,hipoteca
92050,Charlie Green,2619,39,prestamo
92051,Bob Johnson,9656,28,prestamo
92052,John Doe,6706,72,prestamo
92053,Jane Smith,10861,69,hipoteca
92054,Charlie Green,1901,65,hipoteca
92055,John Doe,5010,73,prestamo
92056,Steve Rogers,12318,39,hipoteca
92057,Bob Johnson,4958,49,hipoteca
92058,John Doe,2467,63,hipoteca
92059,Steve Rogers,11995,62,hipoteca
92060,John Doe,14101,72,ahorro
92061,Charlie Green,11137,42,hipoteca
92062,Jane Smith,13352,50,hipoteca
92063,Alice Brown,9057,48,hipoteca
92064,Steve Rogers,11919,49,hipoteca
92065,Alice Brown,8895,32,ahorro
92066,Diana Prince,11545,54,prestamo
92067,Jane Smith,13796,25,prestamo
92068,John Doe,7254,45,prestamo
92069,Charlie Green,4563,39,hipoteca
92070,Jane Smith,9000,64,hipoteca
92071,Steve Rogers,4933,70,prestamo
92072,Jane Smith,14976,33,ahorro
92073,Bob Johnson,2885,24,ahorro
92074,Steve Rogers,3972,45,prestamo
92075,Charlie Green,10273,33,hipoteca
92076,Steve Rogers,5659,75,prestamo
92077,Jane Smith,6075,65,prestamo
92078,Alice Brown,2679,47,ahorro
92079,Charlie Green,13103,34,prestamo
92080,John Doe,1945,43,hipoteca
92081,Jane Smith,4777,40,hipoteca
92082,John Doe,12670,46,hipoteca
92083,John Doe,2930,73,prestamo
92084,Alice Brown,8245,20,ahorro
92085,Diana Prince,8787,31,hipoteca
92086,Jane Smith,5617,58,hipoteca
92087,Charlie Green,6610,35,ahorro
92088,Jane Smith,6742,53,ahorro
92089,Bob Johnson,2754,37,hipoteca
92090,Jane Smith,5874,39,hipoteca
92091,Alice Brown,13196,64,hipoteca
92092,Charlie Green,12272,60,prestamo
92093,Charlie Green,12800,31,hipoteca
92094,Bob Johnson,1310,39,prestamo
92095,Jane Smith,7558,45,prestamo
92096,Charlie Green,13092,69,ahorro
92097,John Doe,4326,66,prestamo
92098,Jane Smith,12997,41,prestamo
92099,Jane Smith,3576,71,ahorro
92100,John Doe,4988,64,ahorro
92101,Steve Rogers,1249,73,prestamo
92102,Bob Johnson,5433,23,ahorro
92103,John Doe,14952,73,hipoteca
92104,Jane Smith,3775,44,hipoteca
92105,Diana Prince,11030,47,ahorro
92106,Steve Rogers,6660,25,hipoteca
92107,John Doe,14123,29,prestamo
92108,Charlie Green,8670,44,hipoteca
92109,Steve Rogers,10554,20,hipoteca
92110,Steve Rogers,2778,57,prestamo
92111,Alice Brown,11883,20,ahorro
92112,Steve Rogers,14453,18,prestamo
92113,Jane Smith,8127,49,ahorro
92114,Jane Smith,5654,67,prestamo
92115,Charlie Green,5628,52,ahorro
92116,Steve Rogers,10556,64,hipoteca
92117,Alice Brown,,22,prestamo
92118,Bob Johnson,1769,20,hipoteca
92119,Alice Brown,7337,39,hipoteca
92120,Jane Smith,7538,73,prestamo
92121,Alice Brown,10152,48,ahorro
92122,Alice Brown,14099,73,prestamo
92123,Alice Brown,8983,53,ahorro
92124,Diana Prince,8611,57,prestamo
92125,Bob Johnson,7828,68,prestamo
92126,Charlie Green,13387,45,ahorro
92127,Alice Brown,1904,72,prestamo
92128,Alice Brown,3684,58,hipoteca
92129,Charlie Green,6196,29,hipoteca
92130,Diana Prince,5508,64,prestamo
92131,Charlie Green,2156,70,prestamo
92132,Alice Brown,10529,44,ahorro
92133,Bob Johnson,6750,30,prestamo
92134,John Doe,3947,48,prestamo
92135,Alice Brown,8186,50,hipoteca
92136,Alice Brown,11364,63,prestamo
92137,Steve Rogers,2619,49,ahorro
92138,Diana Prince,1216,68,hipoteca
92139,John Doe,4653,41,ahorro
92140,Alice Brown,12087,18,hipoteca
92141,Steve Rogers,10797,58,prestamo
92142,Diana Prince,8052,57,ahorro
92143,Alice Brown,6921,61,ahorro
92144,Steve Rogers,4168,68,ahorro
92145,Charlie Green,1941,69,ahorro
92146,Steve Rogers,2132,43,prestamo
92147,Diana Prince,8840,57,ahorro
92148,Jane Smith,12784,19,hipoteca
92149,Diana Prince,8041,40,hipoteca
92150,John Doe,8293,54,prestamo
92151,Charlie Green,7342,48,prestamo
92152,Steve Rogers,7610,30,hipoteca
92153,Steve Rogers,10701,35,hipoteca
92154,Steve Rogers,14074,69,ahorro
92155,Alice Brown,8581,42,hipoteca
92156,Alice Brown,5942,58,hipoteca
92157,Jane Smith,7607,37,prestamo
92158,Diana Prince,5690,43,ahorro
92159,Jane Smith,3803,63,hipoteca
92160,Alice Brown,1463,40,ahorro
92161,Steve Rogers,1195,63,ahorro
92162,Charlie Green,7512,69,prestamo
92163,Jane Smith,11790,32,prestamo
92164,Jane Smith,14620,33,prestamo
92165,Alice Brown,11155,52,ahorro
92166,Steve Rogers,0,47,ahorro
92167,Charlie Green,6013,44,ahorro
92168,Jane Smith,1742,39,prestamo
92169,Bob Johnson,8435,72,ahorro
92170,Charlie Green,13350,41,ahorro
92171,Charlie Green,10294,57,prestamo
92172,Steve Rogers,3978,57,ahorro
92173,Jane Smith,12369,18,ahorro
92174,Steve Rogers,9725,33,hipoteca
92175,John Doe,5762,66,prestamo
92176,Alice Brown,2153,64,prestamo
92177,Jane Smith,12748,46,prestamo
92178,John Doe,14589,44,hipoteca
92179,John Doe,3391,74,prestamo
92180,Charlie Green,14383,22,prestamo
92181,Alice Brown,5905,72,prestamo
92182,Diana Prince,6705,19,prestamo
92183,Bob Johnson,13197,60,-1
92184,Jane Smith,11326,73,hipoteca
92185,Steve Rogers,10848,57,ahorro
92186,Alice Brown,3681,33,prestamo
92187,John Doe,10657,65,hipoteca
92188,John Doe,4652,59,hipoteca
92189,Diana Prince,3897,37,ahorro
92190,Charlie Green,7880,39,prestamo
92191,Diana Prince,1853,47,hipoteca
92192,Diana Prince,14265,69,hipoteca
92193,Steve Rogers,,67,ahorro
92194,John Doe,11561,37,hipoteca
92195,Bob Johnson,1567,41,ahorro
92196,Steve Rogers,6143,42,prestamo
92197,Steve Rogers,10850,64,ahorro
92198,Alice Brown,14149,45,ahorro
92199,Diana Prince,12270,19,hipoteca
92200,Steve Rogers,4870,44,prestamo
92201,Charlie Green,12546,42,prestamo
92202,John Doe,11049,45,prestamo
92203,Charlie Green,4341,40,prestamo
92204,Charlie Green,9387,73,ahorro
92205,Bob Johnson,14596,68,prestamo
92206,Bob Johnson,6051,62,prestamo
92207,John Doe,5543,19,ahorro
92208,Steve Rogers,8971,39,ahorro
92209,Jane Smith,7543,49,hipoteca
92210,Charlie Green,11471,71,ahorro
92211,Jane Smith,6948,24,prestamo
92212,Bob Johnson,10191,66,hipoteca
92213,Steve Rogers,5418,68,ahorro
92214,Alice Brown,8953,53,prestamo
92215,Bob Johnson,12645,47,ahorro
92216,Steve Rogers,7285,44,hipoteca
92217,Jane Smith,14342,60,hipoteca
92218,Diana Prince,7677,57,prestamo
92219,Alice Brown,5170,51,ahorro
92220,John Doe,6699,62,prestamo
92221,Charlie Green,5544,73,ahorro
92222,Steve Rogers,9005,41,ahorro
92223,Diana Prince,14229,56,prestamo
92224,Alice Brown,9004,64,prestamo
92225,Alice Brown,8883,29,ahorro
92226,Bob Johnson,4499,63,ahorro
92227,Jane Smith,1392,34,hipoteca
92228,Steve Rogers,10697,34,prestamo
92229,Bob Johnson,2431,18,ahorro
92230,Bob Johnson,3347,22,prestamo
92231,John Doe,2860,64,hipoteca
92232,Steve Rogers,14604,53,hipoteca
92233,Charlie Green,9120,29,prestamo
92234,John Doe,9056,63,prestamo
92235,Charlie Green,6433,18,ahorro
92236,Charlie Green,1404,61,ahorro
92237,John Doe,7996,37,prestamo
92238,Steve Rogers,10240,30,hipoteca
92239,Bob Johnson,1720,43,ahorro
92240,John Doe,2258,75,hipoteca
92241,Jane Smith,8135,30,hipoteca
92242,Steve Rogers,9357,43,prestamo
92243,Jane Smith,14644,33,hipoteca
92244,John Doe,1130,23,ahorro
92245,Steve Rogers,2731,35,ahorro
92246,Charlie Green,10003,73,hipoteca
92247,Alice Brown,6422,52,ahorro
92248,Charlie Green,14240,40,hipoteca
92249,John Doe,14945,67,ahorro
92250,Charlie Green,13749,63,ahorro
92251,Alice Brown,7155,75,prestamo
92252,Alice Brown,13423,65,ahorro
92253,Diana Prince,5328,51,ahorro
92254,Charlie Green,5302,29,prestamo
92255,Diana Prince,10285,30,hipoteca
92256,Charlie Green,4492,69,prestamo
92257,Diana Prince,2448,37,ahorro
92258,Diana Prince,1533,65,hipoteca
92259,Steve Rogers,10336,31,hipoteca
92260,John Doe,12171,54,prestamo
92261,Bob Johnson,8838,30,hipoteca
92262,Diana Prince,11585,20,hipoteca
92263,Diana Prince,10645,23,ahorro
92264,Steve Rogers,10316,50,ahorro
92265,Alice Brown,3612,59,hipoteca
92266,Diana Prince,8230,74,ahorro
92267,Charlie Green,12983,40,ahorro
92268,Jane Smith,2508,26,-1
92269,Steve Rogers,3382,33,hipoteca
92270,John Doe,13782,44,prestamo
92271,Jane Smith,1524,43,prestamo
92272,Bob Johnson,14987,47,hipoteca
92273,Steve Rogers,9232,21,hipoteca
92274,Jane Smith,12174,42,prestamo
92275,Alice Brown,14933,32,prestamo
92276,Steve Rogers,13288,44,hipoteca
92277,Diana Prince,3032,22,prestamo
92278,Diana Prince,3697,59,ahorro
92279,Alice Brown,7044,34,hipoteca
92280,Alice Brown,9574,24,ahorro
92281,John Doe,4400,18,ahorro
92282,Jane Smith,10668,42,ahorro
92283,Alice Brown,6969,49,ahorro
92284,Steve Rogers,1766,40,ahorro
92285,Jane Smith,4212,46,prestamo
92286,Charlie Green,6549,32,ahorro
92287,Steve Rogers,2140,66,ahorro
92288,Diana Prince,10370,24,ahorro
92289,Charlie Green,7956,65,prestamo
92290,Bob Johnson,3629,71,ahorro
92291,Bob Johnson,1377,38,prestamo
92292,Bob Johnson,6718,19,hipoteca
92293,Alice Brown,7926,30,ahorro
92294,Charlie Green,10737,65,prestamo
92295,Alice Brown,3407,66,ahorro
92296,Jane Smith,5982,41,prestamo
92297,Alice Brown,2372,35,prestamo
92298,Bob Johnson,10095,69,hipoteca
92299,Charlie Green,8448,74,ahorro
92300,Alice Brown,12763,74,hipoteca
92301,Diana Prince,8249,31,prestamo
92302,Jane Smith,6922,70,hipoteca
92303,Steve Rogers,7468,20,ahorro
92304,John Doe,3423,68,ahorro
92305,John Doe,12225,21,ahorro
92306,Charlie Green,7835,52,ahorro
92307,Jane Smith,6231,67,ahorro
92308,Steve Rogers,13743,51,ahorro
92309,Steve Rogers,11658,43,hipoteca
92310,Bob Johnson,5582,38,hipoteca
92311,John Doe,9208,70,hipoteca
92312,Steve Rogers,2892,43,prestamo
92313,Charlie Green,2837,73,ahorro
92314,Diana Prince,14452,60,ahorro
92315,Jane Smith,12225,53,hipoteca
92316,Charlie Green,2943,48,ahorro
92317,Diana Prince,11886,59,hipoteca
92318,Steve Rogers,,34,hipoteca
92319,Bob Johnson,4663,32,prestamo
92320,Charlie Green,7482,25,-1
92321,Diana Prince,7256,32,ahorro
92322,Charlie Green,8405,29,hipoteca
92323,John Doe,3629,27,ahorro
92324,Alice Brown,5541,62,ahorro
92325,Charlie Green,11390,18,hipoteca
92326,Steve Rogers,10270,71,ahorro
92327,John Doe,11013,26,hipoteca
92328,Charlie Green,6200,68,ahorro
92329,John Doe,10942,66,ahorro
92330,Charlie Green,5497,27,hipoteca
92331,Jane Smith,12701,28,prestamo
92332,Charlie Green,1403,33,prestamo
92333,Jane Smith,1797,55,prestamo
92334,Jane Smith,8325,64,prestamo
92335,Jane Smith,5308,32,hipoteca
92336,Jane Smith,13898,18,ahorro
92337,John Doe,9494,51,ahorro
92338,Steve Rogers,11799,46,ahorro
92339,Jane Smith,5697,66,ahorro
92340,Jane Smith,7771,41,prestamo
92341,Steve Rogers,1690,63,ahorro
92342,John Doe,10060,57,hipoteca
92343,John Doe,8108,27,hipoteca
92344,Alice Brown,10988,38,ahorro
92345,Charlie Green,9995,68,hipoteca
92346,Alice Brown,12305,62,prestamo
92347,John Doe,11226,58,prestamo
92348,Jane Smith,12328,46,ahorro
92349,Diana Prince,4904,46,prestamo
92350,Diana Prince,5259,73,ahorro
92351,Jane Smith,12444,23,ahorro
92352,Alice Brown,12109,62,prestamo
92353,Diana Prince,3940,33,hipoteca
92354,Bob Johnson,6273,45,prestamo
92355,Steve Rogers,4481,19,hipoteca
92356,Steve Rogers,11235,42,ahorro
92357,Jane Smith,5124,58,prestamo
92358,Diana Prince,7855,70,ahorro
92359,John Doe,3583,46,prestamo
92360,John Doe,7585,69,hipoteca
92361,Alice Brown,11603,24,prestamo
92362,Jane Smith,2794,71,prestamo
92363,Alice Brown,6046,61,ahorro
92364,Diana Prince,3188,38,hipoteca
92365,Charlie Green,5099,69,hipoteca
92366,Steve Rogers,5006,49,prestamo
92367,Alice Brown,10532,68,hipoteca
92368,Alice Brown,6292,31,hipoteca
92369,Charlie Green,13132,52,hipoteca
92370,Jane Smith,6418,44,ahorro
92371,Alice Brown,,49,hipoteca
92372,Diana Prince,3212,64,ahorro
92373,John Doe,5134,32,hipoteca
92374,Jane Smith,12665,34,ahorro
92375,Diana Prince,7643,18,hipoteca
92376,Diana Prince,8716,24,hipoteca
92377,Jane Smith,8254,27,ahorro
92378,Jane Smith,10964,47,hipoteca
92379,Alice Brown,13174,53,ahorro
92380,Bob Johnson,10285,69,ahorro
92381,Alice Brown,11710,60,hipoteca
92382,Diana Prince,7310,29,hipoteca
92383,Alice Brown,8934,73,ahorro
92384,Bob Johnson,14373,49,ahorro
92385,Charlie Green,3939,33,hipoteca
92386,Alice Brown,10126,58,prestamo
92387,Bob Johnson,2702,38,prestamo
92388,Bob Johnson,4243,36,hipoteca
92389,Alice Brown,,55,ahorro
92390,Diana Prince,14433,26,ahorro
92391,Steve Rogers,12889,71,hipoteca
92392,Charlie Green,8506,37,prestamo
92393,Bob Johnson,6298,58,ahorro
92394,Alice Brown,11326,32,ahorro
92395,Diana Prince,9062,31,prestamo
92396,Steve Rogers,5321,51,ahorro
92397,Charlie Green,2581,26,prestamo
92398,Alice Brown,12852,47,prestamo
92399,John Doe,6142,21,ahorro
92400,Steve Rogers,4088,51,ahorro
92401,Diana Prince,4337,55,ahorro
92402,Bob Johnson,13699,39,prestamo
92403,Charlie Green,13472,67,hipoteca
92404,Alice Brown,7832,59,ahorro
92405,Charlie Green,5916,51,prestamo
92406,Diana Prince,6251,57,ahorro
92407,Steve Rogers,8868,65,ahorro
92408,John Doe,,32,prestamo
92409,Diana Prince,11409,40,ahorro
92410,Jane Smith,11020,57,ahorro
92411,Charlie Green,9732,41,prestamo
92412,Alice Brown,8394,67,prestamo
92413,Steve Rogers,8671,56,hipoteca
92414,Jane Smith,3861,52,hipoteca
92415,Diana Prince,1222,24,ahorro
92416,Jane Smith,2561,43,ahorro
92417,Bob Johnson,8556,23,hipoteca
92418,Jane Smith,10738,36,prestamo
92419,Diana Prince,5078,51,prestamo
92420,Bob Johnson,5110,69,ahorro
92421,Charlie Green,13053,52,ahorro
92422,Bob Johnson,3805,62,hipoteca
92423,Alice Brown,4022,30,ahorro
92424,Bob Johnson,13138,34,hipoteca
92425,Jane Smith,1836,75,hipoteca
92426,Diana Prince,6876,64,hipoteca
92427,Bob Johnson,9061,40,prestamo
92428,Alice Brown,13825,29,hipoteca
92429,Alice Brown,13779,32,prestamo
92430,Steve Rogers,10020,54,ahorro
92431,John Doe,5380,20,hipoteca
92432,Jane Smith,14282,29,prestamo
92433,John Doe,10235,22,prestamo
92434,Steve Rogers,12728,48,ahorro
92435,Bob Johnson,6570,72,hipoteca
92436,Charlie Green,3654,19,hipoteca
92437,Alice Brown,4510,55,hipoteca
92438,Alice Brown,4387,66,hipoteca
92439,Bob Johnson,5012,22,ahorro
92440,Bob Johnson,12144,38,ahorro
92441,Bob Johnson,1772,26,hipoteca
92442,Steve Rogers,10422,20,hipoteca
92443,Alice Brown,4329,72,prestamo
92444,Jane Smith,3401,36,hipoteca
92445,John Doe,9547,42,prestamo
92446,John Doe,9089,74,hipoteca
92447,Jane Smith,8617,29,ahorro
92448,Charlie Green,12497,44,ahorro
92449,John Doe,13850,54,ahorro
92450,Diana Prince,4091,59,prestamo
92451,Jane Smith,1015,75,prestamo
92452,Steve Rogers,10520,73,prestamo
92453,Diana Prince,8242,74,ahorro
92454,Bob Johnson,1244,70,ahorro
92455,Jane Smith,5570,23,hipoteca
92456,Bob Johnson,2717,49,ahorro
92457,Steve Rogers,10953,23,prestamo
92458,Alice Brown,4165,64,ahorro
92459,Charlie Green,11717,44,hipoteca
92460,John Doe,10706,35,ahorro
92461,Steve Rogers,3633,53,ahorro
92462,Steve Rogers,1774,58,prestamo
92463,Diana Prince,2409,56,prestamo
92464,Bob Johnson,9972,19,hipoteca
92465,Charlie Green,13413,69,hipoteca
92466,Charlie Green,13504,66,prestamo
92467,Alice Brown,9467,62,prestamo
92468,Steve Rogers,3425,48,prestamo
92469,Steve Rogers,7376,70,hipoteca
92470,Bob Johnson,11790,35,hipoteca
92471,John Doe,9894,32,ahorro
92472,Charlie Green,9282,27,ahorro
92473,Charlie Green,13429,37,hipoteca
92474,John Doe,13232,36,prestamo
92475,Diana Prince,11866,42,hipoteca
92476,Diana Prince,10010,53,ahorro
92477,Bob Johnson,14202,28,prestamo
92478,Bob Johnson,14723,68,prestamo
92479,Bob Johnson,10735,46,hipoteca
92480,Jane Smith,4169,20,hipoteca
92481,Bob Johnson,11877,25,hipoteca
92482,Jane Smith,4883,52,prestamo
92483,Jane Smith,3570,71,ahorro
92484,Alice Brown,14630,67,ahorro
92485,Bob Johnson,11658,48,hipoteca
92486,Steve Rogers,,57,hipoteca
92487,Charlie Green,13064,24,ahorro
92488,Charlie Green,9556,67,hipoteca
92489,Jane Smith,5372,52,hipoteca
92490,Charlie Green,4588,70,ahorro
92491,Diana Prince,13337,54,-1
92492,Jane Smith,11519,36,hipoteca
92493,Steve Rogers,11391,33,prestamo
92494,Bob Johnson,14287,24,hipoteca
92495,Bob Johnson,9348,67,hipoteca
92496,Charlie Green,13283,71,hipoteca
92497,Charlie Green,13737,26,hipoteca
92498,Charlie Green,13774,33,ahorro
92499,Jane Smith,6211,31,hipoteca
92500,Alice Brown,11483,73,hipoteca
92501,John Doe,1254,75,prestamo
92502,Alice Brown,5418,53,hipoteca
92503,Diana Prince,2184,28,hipoteca
92504,Jane Smith,11859,71,prestamo
92505,John Doe,8311,27,ahorro
92506,Diana Prince,6805,59,hipoteca
92507,Charlie Green,9699,67,prestamo
92508,Diana Prince,11673,37,prestamo
92509,Diana Prince,9573,40,prestamo
92510,Charlie Green,9301,66,hipoteca
92511,Diana Prince,11044,62,prestamo
92512,Charlie Green,3245,45,ahorro
92513,Bob Johnson,11660,70,prestamo
92514,Diana Prince,8441,24,prestamo
92515,John Doe,10837,53,prestamo
92516,John Doe,10685,49,hipoteca
92517,Charlie Green,12080,50,ahorro
92518,Diana Prince,8430,30,ahorro
92519,Bob Johnson,6869,65,prestamo
92520,John Doe,8585,18,ahorro
92521,Alice Brown,2371,27,hipoteca
92522,John Doe,11678,60,hipoteca
92523,Alice Brown,6945,62,hipoteca
92524,Jane Smith,14517,53,ahorro
92525,Diana Prince,8619,72,hipoteca
92526,Diana Prince,4336,47,hipoteca
92527,Diana Prince,1663,44,prestamo
92528,Charlie Green,14139,47,hipoteca
92529,Bob Johnson,8218,41,prestamo
92530,Charlie Green,10056,22,hipoteca
92531,John Doe,3639,53,ahorro
92532,Jane Smith,5788,25,prestamo
92533,Diana Prince,7703,70,hipoteca
92534,Bob Johnson,2155,69,prestamo
92535,Jane Smith,2673,44,ahorro
92536,Charlie Green,3857,66,prestamo
92537,Steve Rogers,9719,22,hipoteca
92538,Alice Brown,10193,60,prestamo
92539,Bob Johnson,2691,58,prestamo
92540,Steve Rogers,1542,23,prestamo
92541,Charlie Green,3500,57,hipoteca
92542,Steve Rogers,9400,22,hipoteca
92543,John Doe,2683,52,ahorro
92544,Charlie Green,1550,42,ahorro
92545,Diana Prince,4319,100,prestamo
92546,Diana Prince,3619,70,hipoteca
92547,Steve Rogers,7858,33,ahorro
92548,Alice Brown,7771,46,ahorro
92549,Jane Smith,13650,24,hipoteca
92550,Alice Brown,13469,43,prestamo
92551,Diana Prince,1717,60,hipoteca
92552,John Doe,2408,61,prestamo
92553,Charlie Green,13451,30,ahorro
92554,Diana Prince,10837,50,ahorro
92555,Jane Smith,2313,69,hipoteca
92556,Diana Prince,8547,25,prestamo
92557,Charlie Green,3285,20,prestamo
92558,Diana Prince,12174,47,prestamo
92559,John Doe,12094,50,hipoteca
92560,Steve Rogers,11836,38,ahorro
92561,Steve Rogers,12025,24,hipoteca
92562,Alice Brown,6250,65,prestamo
92563,Bob Johnson,9679,39,hipoteca
92564,Diana Prince,12826,40,hipoteca
92565,Steve Rogers,7474,32,prestamo
92566,Alice Brown,5278,53,hipoteca
92567,Diana Prince,8819,25,ahorro
92568,Jane Smith,8653,29,prestamo
92569,Diana Prince,12989,49,hipoteca
92570,Diana Prince,8710,62,ahorro
92571,Bob Johnson,7173,50,prestamo
92572,Bob Johnson,4146,45,hipoteca
92573,Diana Prince,2981,38,prestamo
92574,Alice Brown,2024,45,ahorro
92575,John Doe,13109,71,prestamo
92576,Bob Johnson,2003,49,hipoteca
92577,Diana Prince,14064,48,ahorro
92578,Steve Rogers,10682,25,hipoteca
92579,Steve Rogers,1102,33,ahorro
92580,John Doe,13972,18,ahorro
92581,Charlie Green,9425,68,hipoteca
92582,Alice Brown,5778,67,prestamo
92583,John Doe,11843,26,hipoteca
92584,Diana Prince,5726,27,hipoteca
92585,Steve Rogers,14323,68,prestamo
92586,Bob Johnson,5954,69,ahorro
92587,Steve Rogers,1579,58,prestamo
92588,Alice Brown,5901,42,ahorro
92589,Alice Brown,13902,69,hipoteca
92590,John Doe,5495,46,ahorro
92591,Jane Smith,3802,63,prestamo
92592,Charlie Green,11933,63,prestamo
92593,Steve Rogers,1519,26,prestamo
92594,Alice Brown,13242,22,hipoteca
92595,Bob Johnson,6490,59,hipoteca
92596,John Doe,9044,47,prestamo
92597,Diana Prince,10951,23,hipoteca
92598,Jane Smith,5414,68,ahorro
92599,John Doe,11683,42,ahorro
92600,Alice Brown,14943,56,ahorro
92601,Diana Prince,,57,hipoteca
92602,Bob Johnson,7165,30,hipoteca
92603,Jane Smith,9310,62,ahorro
92604,Jane Smith,5532,44,prestamo
92605,Jane Smith,7147,19,prestamo
92606,Steve Rogers,13468,72,ahorro
92607,John Doe,14698,39,ahorro
92608,Charlie Green,2232,60,ahorro
92609,Diana Prince,3552,22,ahorro
92610,Steve Rogers,11743,21,hipoteca
92611,Charlie Green,13234,75,ahorro
92612,Bob Johnson,5373,54,ahorro
92613,Diana Prince,2240,39,hipoteca
92614,Charlie Green,10470,61,prestamo
92615,Jane Smith,5244,54,ahorro
92616,Bob Johnson,4929,39,prestamo
92617,Jane Smith,10928,67,prestamo
92618,Charlie Green,7928,45,prestamo
92619,Jane Smith,1551,31,ahorro
92620,Charlie Green,8061,34,prestamo
92621,John Doe,1368,26,ahorro
92622,Diana Prince,6074,52,hipoteca
92623,Bob Johnson,8992,41,ahorro
92624,John Doe,14320,75,prestamo
92625,John Doe,6046,49,prestamo
92626,Steve Rogers,2539,53,prestamo
92627,Jane Smith,7107,45,ahorro
92628,Diana Prince,8770,19,prestamo
92629,Steve Rogers,3973,67,prestamo
92630,John Doe,9380,55,ahorro
92631,Diana Prince,8958,67,prestamo
92632,Steve Rogers,8701,73,hipoteca
92633,John Doe,7003,25,ahorro
92634,Steve Rogers,5141,25,ahorro
92635,Charlie Green,14522,38,hipoteca
92636,Diana Prince,3994,24,hipoteca
92637,Charlie Green,2325,48,ahorro
92638,Bob Johnson,5401,37,prestamo
92639,Jane Smith,12635,63,hipoteca
92640,Bob Johnson,5213,39,hipoteca
92641,Charlie Green,12480,36,prestamo
92642,Alice Brown,3267,41,hipoteca
92643,Diana Prince,13427,52,hipoteca
92644,Bob Johnson,1983,29,hipoteca
92645,Charlie Green,4775,31,ahorro
92646,Jane Smith,13482,37,prestamo
92647,Diana Prince,5267,52,prestamo
92648,Charlie Green,11151,56,ahorro
92649,Diana Prince,2062,45,hipoteca
92650,Bob Johnson,9783,42,hipoteca
92651,John Doe,1456,63,hipoteca
92652,Bob Johnson,9575,62,ahorro
92653,Diana Prince,4079,49,prestamo
92654,Alice Brown,7098,54,ahorro
92655,Bob Johnson,6306,24,prestamo
92656,Bob Johnson,1788,57,hipoteca
92657,Bob Johnson,6102,55,prestamo
92658,Jane Smith,2667,43,hipoteca
92659,Alice Brown,9733,63,hipoteca
92660,Bob Johnson,13027,68,ahorro
92661,John Doe,13990,62,ahorro
